title,author,description,url,article_text,date_published,date_modified,source,classification,label
"Bharat Dynamics Q1 Results: Profit inches up 5%, revenue declines 57%",Moneycontrol News,Bharat Dynamics Q1 results: Standalone net profit was up 5 percent YoY to Rs 41.8 crore in the June quarter whereas revenue more than halved to Rs 297.7 crore.,https://www.moneycontrol.com/news/business/markets/bharat-dynamics-q1-results-profit-inches-up-5-revenue-declines-57-11097761.html,"Ammunition and missile manufacturer Bharat Dynamics Ltd reported a mere 5 percent rise in standalone net profit to Rs 41.8 crore in the quarter ended June from Rs 39.8 crore last year. The company's revenue more than halved to Rs 297.7 crore from Rs 694.8 crore last fiscal, while sales recorded a 57.2 percent on-year slump. Incred Equities expected strong execution in the first quarter of FY24 to be driven by an improved opening order backlog and the completion of delayed projects from the fourth quarter of FY23. As on June 30, the company’s order book stood at Rs 20,223 crore. The brokerage firm had also said that the alleviation of supply chain challenges could lead to a robust operating margin of 19 percent in the quarter ended June. Reacting to poor quarterly earnings, share price of the defence player dropped about 7 percent intraday. At 2:40pm on August 4, shares of Bharat Dynamics were down 1.9 percent at Rs 1167.5 on the BSE.",2023-08-04T15:10:20+05:30,2023-08-04T15:10:20+05:30,,"Non-Market-Moving  
Reason: The reported earnings and revenue figures are in line with expectations and do not indicate any significant change in investor outlook or market conditions.",Non-Market-Moving
SBI top Sensex loser after Q1 core income lags estimates,Moneycontrol News,"Compared to the March 2023 quarter, SBI's net interest income dropped 3.68 percent",https://www.moneycontrol.com/news/business/earnings/sbi-top-sensex-loser-after-q1-core-income-lags-estimates-11099011.html,"was the biggest laggard in the Sensex pack on August 4 after the country’s top lender reported a 178 percent rise in net profit to Rs 16,884 crore in the June quarter but net interest income missed estimates and fresh slippages more than doubled sequentially. At 2.40 pm, SBI was trading 2.22 percent down at Rs 577.50 on the BSE. It finally closed 2.94 percent lower at Rs 573.25. The bank’s net profit stood at Rs 6,068 crore in the April-June quarter last year. According to a poll of three brokerages conducted by , the public sector bank was expected to report a 147 percent jump in net profit at Rs 15,009 crore. The lender exceeded expectations. The poll also showed that the bank would report a 26.7 percent rise in net interest income (NII) at Rs 39,533 crore. The lender reported NII growth of 24.71 percent at Rs 38,905 crore, missing market expectations. Compared to the March 2023 quarter, NII dropped 3.68 percent. The net interest margin (NIM) of the lender grew by 24 bps to 3.47 percent from 3.23 percent last year. However, it was down by 37 bps sequentially. In a note, domestic brokerage firm Prabhudas Lilladher said the bank’s NII was lower due to softer loan growth, while NIM was in-line. Loan accretion, too, was slower at 14.9 percent YoY as against the brokerage firm’s estimate of 16.5 percent. On the asset quality front, gross non-performing assets (GNPA) ratio of the bank declined to 2.76 percent as compared with 3.91 percent last year. The net non-performing assets (NNPAs) ratio of the bank fell to 0.71 percent compared with 1 percent last year. The total deposits of the bank grew by 12 percent to Rs 45.31 lakh crore from Rs 40.45 lakh crore last year. The bank showed credit growth of 13.90 percent with domestic advances growing at 15.08 percent. Retail personal advances grew to Rs 12.04 lakh crore from Rs 10.34 lakh crore. Lending to agriculture grew to Rs 2.64 lakh crore from Rs 2.29 lakh crore. Corporate sector lending grew to Rs 9.82 lakh crore from Rs 8.74 lakh crore last year. Lending to small and medium-sized enterprises (SME) grew to Rs 3.69 lakh crore from Rs 3.12 lakh crore. SBI's CASA ratio dropped 92 basis points Q-oQ to 42.88 percent. Provisions of the lender stood at Rs 2,501 crore, compared to Rs 4,392 crore last year. Fresh slippages for the April-June FY24 quarter were at Rs 7,659 crore – more than double sequentially (Rs 3,185 crore in Q4 FY23) but down by 21.37 percent from Rs 9,740 crore last year. “SBI reported better than expected PAT despite steep margin decline (-37 bps sequentially) and lower than expected credit growth (+1.1 percent QoQ) due to lower operating expense (-13.7 percent QoQ) and improved credit costs (-24.6 percent QoQ),” analysts at InCred Equities said. Margin decline is attributable to sharp surge in domestic term deposits (+4 percent qoq) which has resulted in surge in cost of funds and improved Loan to Deposit ratio to 71 percent. “Credit growth in retail segment healthy at ~2.13% qoq of which home grew ~1.85% qoq, however corporate loan growth remains subdued at +0.25% qoq which impacted overall credit growth,” InCred Equities added. It further said asset quality trend remained volatile sequentially with sequential surge in slippages as well as rise in SMA 1 and 2 accounts (Special Mention Accounts). However, the same is attributable to seasonality factor pertaining to agri related book of the bank “Though we do remain concerned over margin profile in coming quarters, growth volatility due to corporate slowdown is likely to normalize in coming quarters,” it added. SBI stock is down 6 percent this year, while the 1-year return stands at 7.75 percent.",2023-08-04T15:13:01+05:30,2023-08-04T15:44:41+05:30,,"Non-Market-Moving  
Reason: The information regarding SBI's earnings report, while notable, reflects a performance that was already anticipated by the market, particularly the net interest income miss and increased slippages.",Non-Market-Moving
State Bank of India Q1 results: Here are the five key highlights,Moneycontrol News,"SBI Q1 Results: Country’s largest state-owned lender in April-June quarter reported a 178 percent rise in net profit to Rs 16,884 crore.",https://www.moneycontrol.com/news/business/earnings/state-bank-of-india-q1-results-here-are-the-five-key-highlights-11098971.html,"The country's largest lender State Bank of India (SBI) on August 4 reported healthy growth in its April-June quarter earnings numbers, backed by improvement in asset quality and increase in net interest income. reported a 178 percent rise in net profit to Rs 16,884 crore for the April-June quarter. In the corresponding period last year, the lender had reported Rs 6,068 crore. On a sequential basis, net profit of the company rose 1.14 percent. Net Interest Income (NII) of the bank in the reporting quarter surged 24.72 percent on-year to Rs 38,905 crore. However, on a quarterly basis, it fell 3.68 percent. Net interest income is the difference between interest earned and interest expended. Domestic net interest margins (NIM) for Q1FY24 increased by 24 basis points (bps) on-year to 3.47 percent.  One basis point is one hundredth of percentage point. However, compared to the previous quarter, NIM shrunk 11 bps. There has been improvement in asset quality, with gross non-performing asset (NPA) improving to 2.76 percent as on June 30, as compared to 2.78 percent as on March 31, and 3.91 percent as on June 30, 2022. Similarly, net NPA improved to 0.71 percent as on June 30, as compared to 1.00 percent as on June 30, 2022. In absolute terms, gross NPA stood at Rs 91,328 crore as on June 30, which is down 19.37 percent on-year. However, on a sequential basis, it rose marginally by 0.44 percent. Net NPA of the bank stood at Rs 22,995 crore as on June 30, which was down 18.62 percent, and 7.12 percent on-quarter. Provision Coverage Ratio (PCR) stood at 74.82 percent as on June 30, down by 23 bps on-year. In the reporting quarter, total whole bank advance of the state-owned lender rose 13.90 percent on-year to Rs 33.04 lakh crore. Domestic Advances and Foreign Offices Advances grew 15.08 percent and 7.44 percent on-year, respectively. The small and medium enterprise book of the lender rose 18.27 percent on-year to Rs 3.7 lakh crore, and retail personal grew 16.46 percent on-year to Rs 12.04 lakh crore. Yield on advances in April-June quarter seen a sharp rise with domestic yield on advances at 8.78 percent as on June 30, from 7.43 percent in the year-ago period. Similarly, foreign offices advances' yield rose to 5.89 percent as on June 30, as compared to 1.98 percent year ago. Total deposits of the bank rose 12 percent on-year to Rs 45.31 lakh crore in April-June quarter. In the corresponding quarter last year, it stood at Rs 40.46 lakh crore. Foreign offices' deposit grew 22.74 percent on-year to Rs 1.79 lakh crore and domestic deposits rose 11.60 percent on-year to Rs 43.52 lakh crore. CASA Deposit grew by 5.57 percent on-year, while CASA ratio stood at 42.88 percent as on June 30.",2023-08-04T15:15:57+05:30,2023-08-04T15:15:57+05:30,,"Non-Market-Moving  
Reason: The earnings report reflects expected growth and does not contain new, unexpected information that would significantly alter investor expectations.",Non-Market-Moving
India's capital gains tax regime a big hurdle in including govt bonds in global indices: S&P Global,Adrija Chatterjee,"The inclusion of Indian government securities in major bond indexes could attract an initial inflow of $20-40 billion, increasing to $180 billion over the next decade, the S&P Global report has said.",https://www.moneycontrol.com/news/business/economy/indias-capital-gains-tax-regime-a-big-hurdle-in-including-govt-bonds-in-global-indices-sp-global-11099071.html,"India’s capital gains tax regime is a significant constraint driving the exclusion of Indian government bonds (IGBs) from global bond indexes, according to a report by S&P Global titled Unlocking India’s Capital Market Potential. At a time when the international norm is to waive withholding tax on payment on sale, India’s taxation norms that levy capital gains tax on profits made on government bonds is proving to be a major hurdle in listing its securities in global bond indexes, the report published on August 3 said. What the report by S&P Global has termed as a “major constraint” has been a bone of contention between India and index providers — the tax treatment for gains made by foreign investors from the sale of Indian government bonds once they have been listed on the indices. India has been reportedly opposed to providing any favourable tax terms as waiving capital gains on foreign investors would put domestic investors at a disadvantage. This has led to the proposal not taking off so far. But in July, a report by Reserve Bank of India (RBI) staff articulating that gains from adding IGBs to global indices are greater than the risks generated speculation about potential headway on the proposal even as media reports said the government is sticking to its stance of not offering tax concessions. The RBI's interdepartmental group on internationalisation of the rupee, headed by executive director Radha Shyam Ratho, in a report released on July 5 recommended that the RBI ""may step up measures to engage with index providers for the inclusion of IGBs in global bond indices"". S&P Global’s take on the inclusion of IGBs in global indexes comes close on the heels of this report by the RBI staff. The report by the data, research and analytics firm further said that foreign funds that allocate local currency investments based on major global bond index ratings lack incentives to invest in Indian government debt. JPMorgan’s reference index for global government bonds excluded India in 2022 due to concerns over the potential inadequacy of domestic bond settlement systems, rules on fund repatriation and that the country's capital gains tax regime was not aligned with international standards. “Despite India’s sizable economy and its substantial domestic government bond market, the country is excluded from major global government bond debt indexes, so it fails to generate the sizable portfolio inflows associated with inclusion,” the report said. The inclusion of Indian government securities in major bond indexes could attract an initial inflow of $20-40 billion, increasing to $180 billion over the next decade, the S&P Global report said, citing market estimates. Wider index inclusion could increase foreign participation in India’s government bond market to 10 percent from the current 0.9 percent, the report said, citing data from Institute of International Finance. S&P Global analysts expect available funds for corporates to nearly triple if foreign ownership of Indian government securities rises to this level. Higher foreign participation in India’s domestic government debt market would not only increase demand and subsequently lower the cost of new government debt issuance, it would also free up resources for the private sector, the report added. The report by S&P Global pointed out that foreign ownership of IGBs is lower than of peers, including China, Brazil and Indonesia, adding that foreign investors collectively held less than 1 percent of outstanding IGBs as of 2022-end.",2023-08-04T15:22:33+05:30,2023-08-05T08:04:21+05:30,,"Non-Market-Moving  
Reason: The information presented is a routine analysis of India's tax regime and its impact on bond indexes, which is likely already priced into the market.",Non-Market-Moving
"Banks' Q1 performance better-than-expected, chemicals underperformed: Abakkus' Sunil Singhania",Moneycontrol News,"Singhania also spoke about sectors like steel and cement, which performed 'exceedingly well' on the demand and volume front but not on the margin front",https://www.moneycontrol.com/news/business/earnings/banks-q1-performance-better-than-expected-chemicals-underperformed-abakkus-sunil-singhania-11098181.html,"The performance of most companies in the April-June quarter of FY24 has been good so far, especially of banks as they have posted better-than-expected earning numbers, Sunil Singhania of Abakkus Asset Management told in an interview. ""I think Q1 earnings so far have been pretty good... the earnings trajectory has been pretty robust"", he said. ""Obviously a sector like banking has done better than what was expected and one good thing is that the capital goods/infrastructure side of the segment has also done very, very well.""  Singhania also spoke about sectors like steel and cement, which performed 'exceedingly well' on the demand and volume front but not on the margin front, adding that the chemicals sector did not perform well enough given a demand slowdown as well as higher supply after China opened up. ""Except the consumption pack, where the demand has got deferred to the second half of the year for a multiple of reasons, I think, earnings have been pretty robust,"" he said. Singhania said the current market conditions are challenging not only in terms of finding value but also in terms of execution. While there's great interest in the market currently, investors also need some patience and discipline. ""In a trending up market, the time taken to research stocks reduces and the size increases,"" he said. Singhania believes India has global leadership in the pharma sector in terms of competency and expects the same to continue. ""It goes through the cycles, where there is always, in four or five years, a threat to the sort of business model,"" he said. He also thinks that investors are now more interested in stocks that have stability and earnings growth.",2023-08-04T15:37:09+05:30,2023-08-04T15:37:09+05:30,,"Non-Market-Moving  
Reason: The information provided reflects earnings that are in line with expectations and does not present new, unexpected data that would significantly alter investor sentiment.",Non-Market-Moving
"Bank of Baroda Q1 preview: Net profit may rise 86.5% YoY to Rs 4,044.3 crore",Shivam Shukla,Bank of Baroda stock has given a return of 13.88 percent over the last six months,https://www.moneycontrol.com/news/business/earnings/bank-of-baroda-q1-preview-net-profit-may-rise-86-5-yoy-to-rs-4044-3-crore-11099251.html,", India's leading public sector bank's net profit is seen rising 86.5 percent YoY to Rs 4044.3 crore according to an average of two brokerage estimates conducted by The prominent public sector lender is all set to report its Q1 numbers on August 5. Nirmal Bang expects Bank of Baroda to report a net profit of Rs 4,469.2 crore, up 106.1 percent year-on-year (down 6.4 percent quarter-on-quarter). Net Interest Income (NII) is expected to increase by 32 percent Y-o-Y (up 1.3 percent Q-o-Q) to Rs 11,670.3 crore, according to Nirmal Bang. Pre-Provision Operating Profit (PPOP) is likely to rise by 60.1 percent Y-o-Y (down 10.2 percent Q-o-Q) to Rs 7,249.8 crore. Brokerage firm Kotak Institutional Equities expects Bank of Baroda to report a net profit of Rs 3,619.4 crore, up 66.9 percent year-on-year (down 24.2 percent quarter-on-quarter). Net Interest Income (NII) is expected to increase by 27.9 percent Y-o-Y (down 1.9 percent Q-o-Q) to Rs 11,305.8 crore, according to Kotak Equities. Pre-Provision Operating Profit (PPOP) is likely to rise by 46.6 percent Y-o-Y (down 17.8 percent Q-o-Q) to Rs 6,637.3 crore. In the research note, Kotak Institutional Equities stated, “We expect solid operating profit growth of around 45 percent YoY led by strong revenue growth. Base quarter of 1QFY23 had higher treasury loss. We are building NIM to decline 10 bps QoQ. We expect growth to be solid at 18% YoY leading to ~30% YoY NII growth.” The firm further added, “We expect slippages at around 1.7% (Rs 41 bn) but unlike the previous quarter, we should see lower upgrade/recovery. We expect to hear commentary to be quite positive on asset quality as seen in recent quarters. Key discussion would be the sustainability of loan growth, deposit-related challenges and NIM outlook in the near term.” Yes Securities has a ‘buy’ call on Bank of Baroda with a target price of Rs 234. The current market price of Bank of Baroda is Rs 192. Brokerage firm Motilal Oswal is also bullish on Bank of Baroda and has recommended buy rating on the stock with a target price of Rs 240 in its research report dated May 16, 2023. Bank of Baroda stock has given a return of 13.88 percent over the last six months. The stock has hence outperformed the Nifty Bank index as the benchmark index has given a return of 8.48 percent over the same duration.",2023-08-04T16:03:11+05:30,2023-08-07T12:57:43+05:30,,"Non-Market-Moving  
Reason: The information provided is based on brokerage estimates and expectations for an upcoming earnings report, which is routine and already priced into the market.",Non-Market-Moving
"Taking Stock: Market breaks 3-day fall with Nifty above 19,500; Sensex jumps 481 points",Rakesh Patil,"For the week, BSE Sensex and Nifty50 lost 0.6 percent each.",https://www.moneycontrol.com/news/business/markets/taking-stock-market-breaks-3-day-fall-with-nifty-above-19500-sensex-jumps-481-points-11099311.html,"The benchmarks indices snapped a three-day losing streak and ended the day higher on August 4 with Nifty comfortably closing above 19,500 led by information technology, banking and pharma names. During close, the Sensex was up 480.57 points or 0.74 percent at 65,721.25, and the Nifty was up 135.30 points or 0.70 percent at 19,517. Despite mixed global cues, the market started on a positive note and gradually increases the gains as the day progressed and finished the day near the day’s high. For the week, BSE Sensex and Nifty50 lost 0.6 percent each. The biggest gainers on the Nifty were Cipla, IndusInd Bank, Tech Mahindra, Wipro and Bharti Airtel, while the biggest losers were SBI, Bajaj Auto, BPCL, NTPC and Maruti Suzuki. On the sectoral front, Pharma and Information Technology index was up 1 percent each, while bank, capital goods and metal added 0.5 percent each. However, selling was seen in the auto and power names. BSE midcap and smallcap indices added 0.6 percent each. A long build-up was seen in LIC Housing Finance, Info Edge and Jubilant FoodWorks, while a short build-up was seen in Aditya Birla Fashion & Retail, Mahanagar Gas and Cummins India. Among individual stocks, a volume spike of more than 300 percent was seen in Indiabulls Housing Finance, Cummins India and Info Edge. More than 200 stocks touched their 52-week high on the BSE, including Tribhovandas Bhimji Zaveri, SML Isuzu, NBCC, Info Edge, Lupin, Karnataka Bank, JK Tyre, Gravita India, Dixon Technologies and Apollo Tyres. The Nifty opened on a positive note and consolidated thereafter for the most part of the day to close with gains of around ~130 points. After the sharp selling during the week the Nifty did manage to reverse some of the losses on the last trading session of the week. Though, on a weekly basis, it has closed in the red down for the second consecutive week. The pullback is likely to fizzle out in the zone 19560 – 19600 where resistance in the form of the 40-hour moving average and the hourly upper Bollinger band is placed. Thus, this bounce should be sold into. The hourly momentum indicator has also reached the equilibrium line indicating that the pullback has matured and can begin a new cycle on the downside. Overall, the trend is still negative, and we expect levels of 19100 from a short-term perspective. Bank Nifty has also witnessed a pullback however it is unlikely to result in a larger trend reversal. The pullback is likely to fizzle out in the range 45100 – 45200 where resistance in the form of the 40-hour moving average and the hourly upper Bollinger band is placed. The hourly momentum indicator has witnessed a pullback to the equilibrium line indicating that the pullback has matured and can start a new cycle. Overall, the trend is still negative and we expect it to drift lower to 44000 in the short term. Markets witnessed respite after the recent fall and gained over half a percent. After the gap-up start, Nifty hovered in a band throughout the session and finally settled at 19,518 levels. Meanwhile, a mixed trend on the sectoral front kept the traders busy wherein IT, pharma and banking posted decent gains. The broader indices too participated in the move and gained nearly a percent each. Nifty has rebounded after testing the support at 19,300 but failed to reclaim the short-term moving average i.e. 20 EMA. We need sustainability above the same for further recovery else the decline would resume. Though we are seeing a dip in the global indices too, their trend hasn’t reversed yet, which is offering some comfort. Amid mixed signals, we advise staying selective and keeping a check on position size. : The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.",2023-08-04T15:44:39+05:30,2023-08-04T16:10:14+05:30,,"Non-Market-Moving  
Reason: The article discusses routine market movements and performance without presenting new, unexpected information that would materially change investor expectations.",Non-Market-Moving
JK Tyre & Industries Q1 profit rises over 4-fold to Rs 159 crore,PTI,"JK Tyre’s subsidiaries Cavendish Industries Ltd and JK Tornel, Mexico continued to perform well, with a healthy contribution to the company’s overall revenues and profitability, Singhania said.",https://www.moneycontrol.com/news/business/markets/jk-tyre-industries-q1-profit-rises-over-4-fold-to-rs-159-crore-11099721.html,"JK Tyre & Industries on Friday reported an over four-fold rise in consolidated net profit at Rs 158.59 crore for the first quarter ended June 30, 2023. The company had posted a consolidated net profit of Rs 35.13 crore for the same period of the last fiscal, JK Tyre & Industries said in a regulatory filing. Revenue from operations was at Rs 3,718.08 crore as compared to Rs 3,643.03 crore in the year-ago quarter, it added. Total expenses were lower at Rs 3,489.01 crore as against Rs 3,557.97 crore in the same period a year ago. ""The financial year 2024 has started on a positive note, in terms of better profitability as a result of our continued focus on premiumisation of the product mix, indeed aided by stable input costs,” JK Tyre & Industries Chairman and Managing Director Raghupati Singhania said. He further said, ""We are witnessing buoyancy in demand in the replacement and OEM segments across product categories, driven by a healthy macro-economic environment. Export demand is also expected to revive in the coming months.” JK Tyre’s subsidiaries Cavendish Industries Ltd and JK Tornel, Mexico continued to perform well, with a healthy contribution to the company’s overall revenues and profitability, Singhania said. On the outlook, he said, ""With good monsoon, continuing thrust on infrastructure and festive season coming ahead, we remain optimistic on demand for tyres. We are confident that India’s growth story will provide us tremendous opportunities and we are aligning our strategies to pave the way for accelerated growth in the years ahead.”",2023-08-04T16:34:16+05:30,2023-08-04T17:28:10+05:30,,"Non-Market-Moving  
Reason: The earnings report reflects a routine financial update that is likely already priced into the market, as it does not contain unexpected information or significant deviations from analyst expectations.",Non-Market-Moving
BHEL loss widens to Rs 343 crores in June quarter,PTI,"The company had reported a consolidated net loss of Rs 187.99 crore in the quarter ended on June 30, 2022, a BSE filing showed.",https://www.moneycontrol.com/news/business/earnings/bhel-loss-widens-to-rs-343-crores-in-june-quarter-11099821.html,"State-run engineering firm Bharat Heavy Electricals Ltd (BHEL) on Friday reported the widening of its consolidated net loss to Rs 343.89 crore in the April-June quarter compared to the year-ago period mainly due to higher expenses. The company had reported a consolidated net loss of Rs 187.99 crore in the quarter ended on June 30, 2022, a BSE filing showed. Total expenses of the company rose to Rs 5,595.47 crore in the quarter from Rs 5,006.50 crore in the same period a year ago. The total income of the company rose to Rs 5,117.20 crore in the quarter from Rs 4,742.28 crore in the same period a year ago.",2023-08-04T16:45:10+05:30,2023-08-04T17:27:58+05:30,,"Non-Market-Moving  
Reason: The reported net loss is a continuation of a trend and does not provide new, unexpected information that would materially change investor expectations.",Non-Market-Moving
Biocon Biologics announces key leadership appointments; Rhonda Duffy is new COO,Moneycontrol News,"In addition to key leadership appointments, BBL has also on-boarded global leadership talent across several functions including Manufacturing Science and Technology, Clinical Development, Finance, HR, Legal and Compliance",https://www.moneycontrol.com/news/business/companies/biocon-biologics-announces-key-leadership-appointments-rhonda-duffy-is-new-coo-11099841.html,"Biocon Biologics Ltd (BBL), which is a fully-integrated, global biosimilar company and a subsidiary of Biocon Ltd, announced several key leadership appointments on August 4. Rhonda Duffy has been appointed Chief Operating Officer (COO) and will lead manufacturing, quality and supply chain management. She brings over 30 years of experience in the global pharmaceutical industry. Dr Sandeep Athalye, who has been working for Biocon Biologics for over six years as its Chief Medical Officer has been elevated to Chief Development Officer to head the CMC, Clinical Development and Medical and Regulatory Affairs. Leading all licensing, strategic partnering and business development activities as its global head of business development will be David Gibson, who joins the company from GlaxoSmithKline (GSK); Stephanie Wasco will be taking over Biocon Biologics Ltd’s head of communications – advanced markets post to lead corporate and marketing communications and product branding in advanced markets such as the United States and Europe. In addition to key leadership appointments, BBL has also on-boarded global leadership talent across several functions including Manufacturing Science and Technology (MSAT), Clinical Development, Finance, HR, Legal, and Compliance. Commenting on the appointments, Shreehas Tambe, CEO & Managing Director, Biocon Biologics, said: “These new additions to the leadership team bring rich and global experience, which will help prepare the organisation for the future and ensure seamless integration of the recently acquired global biosimilar business from Viatris. In doing so, it will allow us to enhance performance, reliability, and sustainability while delivering on our commitment to bringing high-quality affordable biosimilars to millions of patients across the globe.” Notably, BBL has acquired the global biosimilar business of its long-standing partner Viatris. It has commercialised eight biosimilars in key emerging markets and advanced markets like the US, EU, Australia, Canada, and Japan. Currently, Biocon Biologics has a pipeline of 20 biosimilar assets across diabetology, oncology, immunology, and other non-communicable diseases.",2023-08-04T17:00:00+05:30,2023-08-04T17:00:00+05:30,,"Non-Market-Moving  
Reason: The leadership appointments are routine corporate announcements and do not provide new, unexpected information that would materially change investor expectations.",Non-Market-Moving
"Devyani International reports Q1 net loss at Rs 1.59 crore, revenue up 20%",PTI,"DIL’s revenue from operations during the quarter was up 20.13 per cent to Rs 846.63 crore as against Rs 704.72 crore in the year-ago period, according to an exchange filing by Devyani International Ltd (DIL).",https://www.moneycontrol.com/news/business/earnings/devyani-international-reports-q1-net-loss-at-rs-1-59-crores-revenue-up-20-11099931.html,"Devyani International Ltd, a quick service restaurant (QSR) operator, on Friday, reported a consolidated net loss of Rs 1.59 crore for the first quarter that ended on June 2023 on account of currency devaluation in the Nigerian market. The company, which is the largest franchisee of Yum Brands in India for Pizza Hut and KFC, and Costa Coffee — a coffee chain brand owned by Coca-Cola — had reported a net profit of Rs 74.76 crore in the April-June quarter a year ago. However, DIL’s revenue from operations during the quarter was up 20.13 per cent to Rs 846.63 crore as against Rs 704.72 crore in the year-ago period, according to an exchange filing by Devyani International Ltd (DIL). ""The consolidated PBT got impacted because of significant currency devaluation in Nigeria. On a normalized basis the PBT stood at Rs. 60.3 crore for the quarter vs Rs 41.2 crore in the previous quarter,"" said an earning statement from DIL. Besides, gross margin improved by 120 bps to 70.8 per cent as a result of some price increase during the quarter and stabilisation of input prices, it added. Total expenses were at Rs 79,316 crore, up 24.59 per cent in the first quarter of FY 2023-24. The total income of DIL in the June quarter was at Rs 853.45 crore, up 19.57 per cent. In the April-June quarter, DIL opened 47 net new stores, taking the total store count to 1,290 across India, Nigeria and Nepal. ""As of June 30, 2023, DIL operates 564 KFC stores, 525 Pizza Hut stores, and 123 Costa Coffee stores, with a total of 1,290 system stores across all geographies,” it said. Commenting on the results Non-Executive Chairman Ravi Jaipuria said, ""We are going to be opening 275 to 300 stores during the current fiscal year, as we continue working towards our ambitious target of reaching 2,000 stores by 2026.” Besides, DIL is also expanding its own south Indian cuisine QSR brand Vaango and the company is ""bullish"" on this brand given the popularity of South Indian cuisine in the entire country DIL ""has also opened 52 stores in Vaango so far and Vaango is expected to be a Rs 100 crore brand by the end of the current financial year,"" Jaipuria added. Shares of Devyani International Ltd on Thursday settled at Rs 188.70 on BSE, down 2.83 per cent from the previous close.",2023-08-04T17:09:33+05:30,2023-08-04T17:28:36+05:30,,"Non-Market-Moving  
Reason: The reported net loss appears to be in line with expectations and does not provide new, unexpected information that would significantly alter investor sentiment.",Non-Market-Moving
"Technical View | Nifty rebounds, but sustainability above 19,500 key for further sharp upmove",Sunil Shankar Matkar,"Option data indicated the Nifty may see immediate resistance at 19,600 levels, with support at 19,400 mark",https://www.moneycontrol.com/news/business/markets/technical-view-nifty-rebounds-but-sustainability-above-19500-key-for-further-sharp-upmove-11099871.html,"The Nifty behaviour was largely on expected lines, taking support at 19,300 and smartly bouncing back above 19,500 on August 4, with a fall in volatility after a spike in the previous two-day. But, whether the index can hold 19,500 will be key to watch out for in coming sessions. If the index sustains above the same, can face an initial hurdle at 19,600-19,700 levels, whereas, on the downside, 19,300 is still expected to be a healthy support, experts said. The Nifty50 opened higher at 19,463 and remained in a 100-point range throughout the session before closing the last day of the week at 19,517, up 135 points. The index almost recouped all its previous day's losses and formed a bullish candlestick pattern with minor upper and lower wicks on the daily charts, with higher high, higher low formation. But on a weekly basis, we have seen bearish candlestick pattern formation with upper and long lower shadows on the weekly scale, making lower highs and lower lows for the second consecutive week as the index lost 0.66 percent. This is a cause of concern till it starts getting back into higher high, higher low formation with less volatility. ""Technically, Friday's pattern indicates an upside bounce in the market. The Nifty has been forming a bearish pattern like lower tops and bottoms in the last 6-7 sessions and the present upmove could be in line with the new lower top formation of the sequence. However, the lower top reversal needs to be confirmed,"" Nagaraj Shetti, technical research analyst at HDFC Securities said. He feels the weekly chart pattern shows a formation of a high wave type pattern at the highs, which signals the market is in a corrective mode with volatility. ""Hence, the short-term trend of Nifty remains negative. The present upmove could encounter a strong hurdle around 19,600-19,650 levels in the coming sessions. Immediate support is at 19,400 levels,"" Nagaraj said. On the Option front, the maximum Call open interest was seen at 19,600 strike followed by 20,000 strike, with meaningful Call writing at 19,600 strike and then at 19,900 strike, whereas the maximum Put open interest was at 19,400 strike followed by 19,500 strike with a writing at 19,500 strike and then at 19,400 strike. The above data indicated the Nifty may see immediate resistance at 19,600 levels, with support at the 19,400 mark. We have also seen a rebound in Bank Nifty, but the sustainability of the rally is possible only if it decisively closes above the 45,800 mark, till then it may remain rangebound, experts said. The Bank Nifty has seen about 600-points movement during the day, before closing 366 points higher at 44,880 and forming small bodied bullish candlestick pattern with minor upper and lower shadows on the daily scale, while for the week, it was down 1.3 percent, forming yet another bearish candlestick pattern with lower highs, lower lows formation on the weekly charts. ""For traders, the 50-day SMA (simple moving average) or 44,500 would be the sacrosanct support level. Above which, it could rally till 20-day SMA or 45,400-45,500,"" Amol Athawale, vice president - technical research at Kotak Securities said. On the flip side, he feels below 44,500, the uptrend would be vulnerable and below the same, it could retest 44,300-44,000 levels.",2023-08-04T17:22:04+05:30,2023-08-04T17:22:51+05:30,,"Non-Market-Moving  
Reason: The article discusses expected market behavior and technical levels without introducing new or unexpected information that would materially change investor expectations.",Non-Market-Moving
Welspun Corp reports Rs 168 crore net profit in Q1,PTI,Welspun Corp Ltd is one of the world’s leading welded line pipe manufacturers and the flagship company of the Welspun Group.,https://www.moneycontrol.com/news/business/earnings/welspun-corp-reports-rs-168-crore-net-profit-in-q1-11100211.html,"Welspun Corp on Friday posted a consolidated net profit of Rs 168.45 crore in the June quarter, on the back of higher income. It had reported a Rs 95 lakh loss in the year-ago period, the company said in a regulatory filing. The company’s total income in the first quarter of the current fiscal rose to Rs 4,118.78 crore from Rs 1,394.51 crore a year ago. Welspun Corp Ltd is one of the world’s leading welded line pipe manufacturers and the flagship company of the Welspun Group.",2023-08-04T18:01:20+05:30,2023-08-04T18:01:20+05:30,,"Non-Market-Moving  
Reason: The earnings report reflects a recovery from a loss to a profit, but it does not contain new, unexpected information that would materially change investor expectations.",Non-Market-Moving
